sequenceId,ParameterKey,ParameterValue
2_29F,airtime_evenness,-10.516689768213698
2_29F,psy_safe,4.194285714285714
2_30A,expgroup,Control
2_30A,repmark,42.43
2_30A,presmark,22.3
2_30A,teammark,57.296666666666674
2_30A,airtime_evenness,-10.465982215455858
2_30A,psy_safe,4.3619047619047615
2_30B,expgroup,Control
2_30B,repmark,48.96
2_30B,presmark,18.3
2_30B,teammark,61.15999999999999
2_30B,airtime_evenness,-9.953354497188693
2_30B,psy_safe,4.418095238095239
2_30C,expgroup,Control
2_30C,repmark,49.57999999999999
2_30C,presmark,23.3
2_30C,teammark,65.11333333333333
2_30C,airtime_evenness,-11.735247033098954
2_30C,psy_safe,4.23047619047619
2_30E,expgroup,Control
2_30E,repmark,52.800000000000004
2_30E,presmark,19.0
2_30E,teammark,65.46666666666668
2_30E,airtime_evenness,-5.646478530444208
2_30E,psy_safe,4.73904761904762
2_30F,expgroup,Control
2_30F,repmark,51.699999999999996
2_30F,presmark,17.0
2_30F,teammark,63.033333333333324
2_30F,airtime_evenness,-5.443627174342528
2_30F,psy_safe,4.49
2_36A,expgroup,Reflection
2_36A,repmark,40.27
2_36A,presmark,21.0
2_36A,teammark,54.27
2_36A,airtime_evenness,-11.193317737537328
2_36A,psy_safe,4.097142857142858
2_36B,expgroup,Reflection
2_36B,repmark,33.07
2_36B,presmark,18.0
2_36B,teammark,45.07
2_36B,airtime_evenness,-9.306462917701218
2_36B,psy_safe,4.104761904761905
2_36C,expgroup,Reflection
2_36C,repmark,43.73
2_36C,presmark,20.0
2_36C,teammark,57.06333333333333
2_36C,airtime_evenness,-10.250026619849699
2_36C,psy_safe,4.066666666666667
2_36D,expgroup,Reflection
2_36D,repmark,31.73
2_36D,presmark,17.0
2_36D,teammark,43.06333333333333
2_36D,airtime_evenness,-9.09925246608355
2_36D,psy_safe,4.539047619047619
2_36E,expgroup,Reflection
2_36E,repmark,33.22
2_36E,presmark,16.0
2_36E,teammark,43.88666666666666
2_36E,airtime_evenness,-12.750889966315459
2_36E,psy_safe,4.181904761904762
2_36F,expgroup,Reflection
2_36F,repmark,42.72
2_36F,presmark,22.0
2_36F,teammark,57.38666666666666
2_36F,airtime_evenness,-7.385465375755236
2_36F,psy_safe,4.227619047619048
2_37A,expgroup,Feedback
2_37A,repmark,37.57999999999999
2_37A,presmark,19.5
2_37A,teammark,50.57999999999999
2_37A,airtime_evenness,-12.09548303923718
2_37A,psy_safe,4.046666666666667
2_37C,expgroup,Feedback
2_37C,repmark,41.28
2_37C,presmark,20.66666667
2_37C,teammark,55.05777778
2_37C,airtime_evenness,-5.538670503640761
2_37C,psy_safe,4.251428571428572
2_37D,expgroup,Feedback
2_37D,repmark,36.53
2_37D,presmark,26.33333333
2_37D,teammark,54.085555553333336
2_37D,airtime_evenness,-7.963151402742907
2_37D,psy_safe,4.196190476190477
2_38A,expgroup,Reflection
2_38A,repmark,39.89
2_38A,presmark,19.7
2_38A,teammark,53.02333333333333
2_38A,airtime_evenness,-11.617150741557545
2_38A,psy_safe,4.355714285714287
2_38B,expgroup,Reflection
2_38B,repmark,43.06
2_38B,presmark,23.7
2_38B,teammark,58.86000000000001
2_38B,airtime_evenness,-11.129165789282679
2_38B,psy_safe,4.26
2_38C,expgroup,Reflection
2_38C,repmark,41.62
2_38C,presmark,18.7
2_38C,teammark,54.08666666666665
2_38C,airtime_evenness,-12.44541763210248
2_38C,psy_safe,3.6638095238095234
2_38D,expgroup,Reflection
2_38D,repmark,46.56
2_38D,presmark,18.7
2_38D,teammark,59.026666666666664
2_38D,airtime_evenness,-13.966234828165558
2_38D,psy_safe,3.8546571428571426
2_38E,expgroup,Reflection
2_38E,repmark,49.38999999999999
2_38E,presmark,24.0
2_38E,teammark,65.39
2_38E,airtime_evenness,-8.80409587403742
2_38E,psy_safe,4.091428571428571
2_38F,expgroup,Reflection
2_38F,repmark,43.44
2_38F,presmark,20.3
2_38F,teammark,56.973333333333336
2_38F,airtime_evenness,-8.615351825290613
2_38F,psy_safe,4.119047619047619
2_3A,expgroup,Feedback
2_3A,repmark,48.29
2_3A,presmark,20.25
2_3A,teammark,61.79
2_3A,airtime_evenness,-11.896529916365903
2_3A,psy_safe,3.747619047619048
2_3B,expgroup,Feedback
2_3B,repmark,50.69
2_3B,presmark,17.75
2_3B,teammark,62.52333333333333
2_3B,airtime_evenness,-10.818103019110971
2_3B,psy_safe,3.8838095238095236
2_3C,expgroup,Feedback
2_3C,repmark,60.71
2_3C,presmark,17.75
2_3C,teammark,72.54333333333334
2_3C,airtime_evenness,-5.825372834651041
2_3C,psy_safe,3.4654761904761906
2_3D,expgroup,Feedback
2_3D,repmark,55.1
2_3D,presmark,21.25
2_3D,teammark,69.26666666666667
2_3D,airtime_evenness,-8.164387501287447
2_3D,psy_safe,4.32063492063492
2_3E,expgroup,Feedback
2_3E,repmark,53.13999999999999
2_3E,presmark,22.25
2_3E,teammark,67.97333333333334
2_3E,airtime_evenness,-8.656195497806905
2_3E,psy_safe,4.603571428571429
2_3F,expgroup,Feedback
2_3F,repmark,50.16
2_3F,presmark,16.5
2_3F,teammark,61.15999999999999
2_3F,airtime_evenness,-9.267887614554816
2_3F,psy_safe,4.4
2_4A,expgroup,Control
2_4A,repmark,54.1
2_4A,presmark,19.33333333
2_4A,teammark,66.98888888666669
2_4A,airtime_evenness,-10.833870112673726
2_4A,psy_safe,4.3952380952380965
2_4B,expgroup,Control
2_4B,repmark,53.09000000000001
2_4B,presmark,19.5
2_4B,teammark,66.09000000000002
2_4B,airtime_evenness,-13.281695372142572
2_4B,psy_safe,4.322857142857143
2_4C,expgroup,Control
2_4C,repmark,49.49
2_4C,presmark,17.0
2_4C,teammark,60.82333333333333
2_4C,airtime_evenness,-9.19607352321689
2_4C,psy_safe,4.177142857142857
2_4D,expgroup,Control
2_4D,repmark,43.44
2_4D,presmark,17.83333333
2_4D,teammark,55.32888888666667
2_4D,airtime_evenness,-14.687403006729454
2_4D,psy_safe,4.142857142857143
2_4E,expgroup,Control
2_4E,repmark,46.27
2_4E,presmark,20.5
2_4E,teammark,59.93666666666667
2_4E,airtime_evenness,-8.567348867622778
2_4E,psy_safe,4.42047619047619
2_5A,expgroup,Reflection
2_5A,repmark,41.949999999999996
2_5A,presmark,15.0
2_5A,teammark,51.949999999999996
2_5A,airtime_evenness,-10.110024826729635
2_5A,psy_safe,4.036666666666666
2_5B,expgroup,Reflection
2_5B,repmark,46.9
2_5B,presmark,22.5
2_5B,teammark,61.9
2_5B,airtime_evenness,-11.916694818219629
2_5B,psy_safe,4.252380952380952
2_5C,expgroup,Reflection
2_5C,repmark,38.98
2_5C,presmark,15.5
2_5C,teammark,49.31333333333333
2_5C,airtime_evenness,-7.850089249310696
2_5C,psy_safe,4.533333333333334
2_5D,expgroup,Reflection
2_5D,repmark,43.199999999999996
2_5D,presmark,19.5
2_5D,teammark,56.199999999999996
2_5D,airtime_evenness,-8.019689192839035
2_5D,psy_safe,4.303809523809524
2_5F,expgroup,Reflection
2_5F,repmark,34.42000000000001
2_5F,presmark,13.0
2_5F,teammark,43.08666666666667
2_5F,airtime_evenness,-7.034096136207977
2_5F,psy_safe,4.2523809523809515
3_18A,expgroup,Feedback
3_18A,repmark,41.62
3_18A,presmark,18.0
3_18A,teammark,53.62
3_18A,airtime_evenness,-11.31509143468192
3_18A,psy_safe,3.719047619047619
3_18B,expgroup,Feedback
3_18B,repmark,40.51
3_18B,presmark,22.33333333
3_18B,teammark,55.39888888666666
3_18B,airtime_evenness,-12.719687433050716
3_18B,psy_safe,4.554380952380952
3_18C,expgroup,Feedback
3_18C,repmark,41.76
3_18C,presmark,18.33333333
3_18C,teammark,53.98222221999999
3_18C,airtime_evenness,-11.928964662675053
3_18C,psy_safe,4.12
3_18D,expgroup,Feedback
3_18D,repmark,54.67000000000001
3_18D,presmark,17.66666667
3_18D,teammark,66.44777778000001
3_18D,airtime_evenness,-8.860539914712719
3_18D,psy_safe,4.061904761904762
3_18E,expgroup,Feedback
3_18E,repmark,42.72
3_18E,presmark,16.33333333
3_18E,teammark,53.608888886666655
3_18E,airtime_evenness,-9.813003659928242
3_18E,psy_safe,4.286190476190477
3_21B,expgroup,Control
3_21B,repmark,47.5
3_21B,presmark,18.16666667
3_21B,teammark,59.61111111333333
3_21B,airtime_evenness,-8.3544059035771
3_21B,psy_safe,4.0
3_21C,expgroup,Control
3_21C,repmark,57.73
3_21C,presmark,15.66666667
3_21C,teammark,68.17444444666667
3_21C,airtime_evenness,-3.3760258071050977
3_21C,psy_safe,
3_21D,expgroup,Control
3_21D,repmark,54.42000000000001
3_21D,presmark,20.16666667
3_21D,teammark,67.86444444666667
3_21D,airtime_evenness,-9.754009396004381
3_21D,psy_safe,
3_21E,expgroup,Control
3_21E,repmark,56.77
3_21E,presmark,23.33333333
3_21E,teammark,72.32555555333333
3_21E,airtime_evenness,-6.805761286617113
3_21E,psy_safe,4.476190476190475
3_22A,expgroup,Reflection
3_22A,repmark,52.13
3_22A,presmark,20.0
3_22A,teammark,65.46333333333335
3_22A,airtime_evenness,-10.198825270006646
3_22A,psy_safe,4.4714285714285715
3_22B,expgroup,Reflection
3_22B,repmark,40.66
3_22B,presmark,15.5
3_22B,teammark,50.99333333333333
3_22B,airtime_evenness,-13.119616597205056
3_22B,psy_safe,3.885714285714286
3_22C,expgroup,Reflection
3_22C,repmark,56.4
3_22C,presmark,19.5
3_22C,teammark,69.39999999999999
3_22C,airtime_evenness,-5.894872144388854
3_22C,psy_safe,4.242857142857142
3_22E,expgroup,Reflection
3_22E,repmark,40.61000000000001
3_22E,presmark,20.333300000000005
3_22E,teammark,54.16553333333332
3_22E,airtime_evenness,-14.222827171782113
3_22E,psy_safe,4.446666666666667
3_22F,expgroup,Reflection
3_22F,repmark,64.89999999999999
3_22F,presmark,18.5
3_22F,teammark,77.23333333333333
3_22F,airtime_evenness,-10.485884290520211
3_22F,psy_safe,4.304761904761905
3_23A,expgroup,Feedback
3_23A,repmark,50.35
3_23A,presmark,20.66666667
3_23A,teammark,64.12777777999999
3_23A,airtime_evenness,-11.138756705726987
3_23A,psy_safe,4.142857142857143
3_23B,expgroup,Feedback
3_23B,repmark,32.26
3_23B,presmark,17.66666667
3_23B,teammark,44.03777778
3_23B,airtime_evenness,-10.46153336098038
3_23B,psy_safe,4.435714285714285
3_23C,expgroup,Feedback
3_23C,repmark,47.38
3_23C,presmark,19.33333333
3_23C,teammark,60.26888888666666
3_23C,airtime_evenness,-12.696065230220333
3_23C,psy_safe,4.26
3_23D,expgroup,Feedback
3_23D,repmark,46.03
3_23D,presmark,24.33333333
3_23D,teammark,62.25222222
3_23D,airtime_evenness,-12.417493551420327
3_23D,psy_safe,4.217142857142857
3_23E,expgroup,Feedback
3_23E,repmark,56.15999999999999
3_23E,presmark,21.33333333
3_23E,teammark,70.38222222
3_23E,airtime_evenness,-5.673945758648154
3_23E,psy_safe,4.547619047619048
3_23F,expgroup,Feedback
3_23F,repmark,45.79
3_23F,presmark,18.66666667
3_23F,teammark,58.234444446666664
3_23F,airtime_evenness,-10.965473307308455
3_23F,psy_safe,4.380952380952381
3_24A,expgroup,Control
3_24A,repmark,46.99
3_24A,presmark,18.0
3_24A,teammark,58.99
3_24A,airtime_evenness,-11.815838730946991
3_24A,psy_safe,3.9466666666666668
3_24B,expgroup,Control
3_24B,repmark,48.24
3_24B,presmark,17.0
3_24B,teammark,59.57333333333333
3_24B,airtime_evenness,-10.493766447258988
3_24B,psy_safe,4.157142857142857
3_24D,expgroup,Control
3_24D,repmark,54.529999999999994
3_24D,presmark,17.0
3_24D,teammark,65.86333333333333
3_24D,airtime_evenness,-6.798681373656058
3_24D,psy_safe,4.5
3_24E,expgroup,Control
3_24E,repmark,54.67000000000001
3_24E,presmark,20.0
3_24E,teammark,68.00333333333333
3_24E,airtime_evenness,-10.050193913478129
3_24E,psy_safe,4.242857142857143
3_24F,expgroup,Control
3_24F,repmark,45.550000000000004
3_24F,presmark,19.0
3_24F,teammark,58.21666666666666
3_24F,airtime_evenness,-10.122672145178097
3_24F,psy_safe,3.8647619047619046
3_25A,expgroup,Reflection
3_25A,repmark,48.24
3_25A,presmark,24.66666667
3_25A,teammark,64.68444444666669
3_25A,airtime_evenness,-10.45490196135937
3_25A,psy_safe,3.9714285714285715
3_25B,expgroup,Reflection
3_25B,repmark,50.35
3_25B,presmark,17.33333333
3_25B,teammark,61.90555555333333
3_25B,airtime_evenness,-8.994783324735833
3_25B,psy_safe,4.338095238095238
3_25C,expgroup,Reflection
3_25C,repmark,47.52
3_25C,presmark,18.0
3_25C,teammark,59.52
3_25C,airtime_evenness,-6.466363562081436
3_25C,psy_safe,4.442857142857144
3_25D,expgroup,Reflection
3_25D,repmark,50.35
3_25D,presmark,19.0
3_25D,teammark,63.01666666666666
3_25D,airtime_evenness,-14.700891332408442
3_25D,psy_safe,4.1466666666666665
3_25E,expgroup,Reflection
3_25E,repmark,56.02
3_25E,presmark,23.33333333
3_25E,teammark,71.57555555333333
3_25E,airtime_evenness,-9.755573953990591
3_25E,psy_safe,4.047619047619048
3_25F,expgroup,Reflection
3_25F,repmark,55.15
3_25F,presmark,25.0
3_25F,teammark,71.81666666666666
3_25F,airtime_evenness,-8.100578102622071
3_25F,psy_safe,4.298095238095238
3_26A,expgroup,Feedback
3_26A,repmark,66.72000000000001
3_26A,presmark,13.66666667
3_26A,teammark,75.83111111333334
3_26A,airtime_evenness,-9.369773717152647
3_26A,psy_safe,4.3
3_26B,expgroup,Feedback
3_26B,repmark,65.81
3_26B,presmark,12.0
3_26B,teammark,73.81
3_26B,airtime_evenness,-6.348723079071529
3_26B,psy_safe,4.267857142857142
3_26D,expgroup,Feedback
3_26D,repmark,78.24
3_26D,presmark,22.66666667
3_26D,teammark,93.35111111333333
3_26D,airtime_evenness,-10.435322026615115
3_26D,psy_safe,4.531428571428572
3_26E,expgroup,Feedback
3_26E,repmark,75.15999999999998
3_26E,presmark,19.33333333
3_26E,teammark,88.04888888666666
3_26E,airtime_evenness,-12.018310014382436
3_26E,psy_safe,3.7988095238095236
3_27A,expgroup,Control
3_27A,repmark,49.68
3_27A,presmark,16.75
3_27A,teammark,60.84666666666667
3_27A,airtime_evenness,-11.356698865334998
3_27A,psy_safe,4.318571428571429
3_27B,expgroup,Control
3_27B,repmark,44.4
3_27B,presmark,19.5
3_27B,teammark,57.4
3_27B,airtime_evenness,-7.852312344374616
3_27B,psy_safe,4.385714285714286
3_27C,expgroup,Control
3_27C,repmark,59.57
3_27C,presmark,19.5
3_27C,teammark,72.57
3_27C,airtime_evenness,-9.610075350540406
3_27C,psy_safe,4.382857142857143
3_27D,expgroup,Control
3_27D,repmark,60.1
3_27D,presmark,18.25
3_27D,teammark,72.26666666666667
3_27D,airtime_evenness,-6.758598256171854
3_27D,psy_safe,4.218095238095238
3_27E,expgroup,Control
3_27E,repmark,55.42000000000001
3_27E,presmark,13.25
3_27E,teammark,64.25333333333333
3_27E,airtime_evenness,-8.710053800797791
3_27E,psy_safe,4.752380952380952
3_28A,expgroup,Reflection
3_28A,repmark,48.0
3_28A,presmark,23.66666667
3_28A,teammark,63.77777778
3_28A,airtime_evenness,-10.847089959264878
3_28A,psy_safe,4.066666666666667
3_28B,expgroup,Reflection
3_28B,repmark,56.82999999999999
3_28B,presmark,24.33333333
3_28B,teammark,73.05222221999999
3_28B,airtime_evenness,-9.26350692461866
3_28B,psy_safe,4.585714285714286
3_28C,expgroup,Reflection
3_28C,repmark,49.87
3_28C,presmark,24.0
3_28C,teammark,65.87
3_28C,airtime_evenness,-4.398684854623783
3_28C,psy_safe,4.616190476190477
3_28D,expgroup,Reflection
3_28D,repmark,50.21
3_28D,presmark,23.0
3_28D,teammark,65.54333333333334
3_28D,airtime_evenness,-7.665610808986536
3_28D,psy_safe,4.561857142857142
3_28E,expgroup,Reflection
3_28E,repmark,45.74
3_28E,presmark,22.0
3_28E,teammark,60.40666666666666
3_28E,airtime_evenness,-6.916798545600954
3_28E,psy_safe,4.358095238095238
3_28F,expgroup,Reflection
3_28F,repmark,51.220000000000006
3_28F,presmark,21.0
3_28F,teammark,65.22
3_28F,airtime_evenness,-12.015663396945849
3_28F,psy_safe,4.788571428571428
3_29A,expgroup,Feedback
3_29A,repmark,57.0
3_29A,presmark,15.0
3_29A,teammark,67.0
3_29A,airtime_evenness,-8.977333239688557
3_29A,psy_safe,4.490476190476191
3_29C,expgroup,Feedback
3_29C,repmark,64.0
3_29C,presmark,19.0
3_29C,teammark,76.66666666666667
3_29C,airtime_evenness,-10.696601676943647
3_29C,psy_safe,4.475238095238096
3_29D,expgroup,Feedback
3_29D,repmark,60.0
3_29D,presmark,20.0
3_29D,teammark,73.33333333333333
3_29D,airtime_evenness,-8.858412236613457
3_29D,psy_safe,4.415238095238094
3_29E,expgroup,Feedback
3_29E,repmark,61.0
3_29E,presmark,23.0
3_29E,teammark,76.33333333333333
3_29E,airtime_evenness,-11.452168103050049
3_29E,psy_safe,4.169047619047619
3_29F,expgroup,Feedback
3_29F,repmark,74.0
3_29F,presmark,22.0
3_29F,teammark,88.66666666666667
3_29F,airtime_evenness,-10.516689768213698
3_29F,psy_safe,4.194285714285714
3_30A,expgroup,Control
3_30A,repmark,42.43
3_30A,presmark,22.3
3_30A,teammark,57.296666666666674
3_30A,airtime_evenness,-10.465982215455858
3_30A,psy_safe,4.3619047619047615
3_30B,expgroup,Control
3_30B,repmark,48.96
3_30B,presmark,18.3
3_30B,teammark,61.15999999999999
3_30B,airtime_evenness,-9.953354497188693
3_30B,psy_safe,4.418095238095239
3_30C,expgroup,Control
3_30C,repmark,49.57999999999999
3_30C,presmark,23.3
3_30C,teammark,65.11333333333333
3_30C,airtime_evenness,-11.735247033098954
3_30C,psy_safe,4.23047619047619
3_30E,expgroup,Control
3_30E,repmark,52.800000000000004
3_30E,presmark,19.0
3_30E,teammark,65.46666666666668
3_30E,airtime_evenness,-5.646478530444208
3_30E,psy_safe,4.73904761904762
3_30F,expgroup,Control
3_30F,repmark,51.699999999999996
3_30F,presmark,17.0
3_30F,teammark,63.033333333333324
3_30F,airtime_evenness,-5.443627174342528
3_30F,psy_safe,4.49
3_36A,expgroup,Reflection
3_36A,repmark,40.27
3_36A,presmark,21.0
3_36A,teammark,54.27
3_36A,airtime_evenness,-11.193317737537328
3_36A,psy_safe,4.097142857142858
3_36B,expgroup,Reflection
3_36B,repmark,33.07
3_36B,presmark,18.0
3_36B,teammark,45.07
3_36B,airtime_evenness,-9.306462917701218
3_36B,psy_safe,4.104761904761905
3_36C,expgroup,Reflection
3_36C,repmark,43.73
3_36C,presmark,20.0
3_36C,teammark,57.06333333333333
3_36C,airtime_evenness,-10.250026619849699
3_36C,psy_safe,4.066666666666667
3_36D,expgroup,Reflection
3_36D,repmark,31.73
3_36D,presmark,17.0
3_36D,teammark,43.06333333333333
3_36D,airtime_evenness,-9.09925246608355
3_36D,psy_safe,4.539047619047619
3_36E,expgroup,Reflection
3_36E,repmark,33.22
3_36E,presmark,16.0
3_36E,teammark,43.88666666666666
3_36E,airtime_evenness,-12.750889966315459
3_36E,psy_safe,4.181904761904762
3_36F,expgroup,Reflection
3_36F,repmark,42.72
3_36F,presmark,22.0
3_36F,teammark,57.38666666666666
3_36F,airtime_evenness,-7.385465375755236
3_36F,psy_safe,4.227619047619048
3_37A,expgroup,Feedback
3_37A,repmark,37.57999999999999
3_37A,presmark,19.5
3_37A,teammark,50.57999999999999
3_37A,airtime_evenness,-12.09548303923718
3_37A,psy_safe,4.046666666666667
3_37C,expgroup,Feedback
3_37C,repmark,41.28
3_37C,presmark,20.66666667
3_37C,teammark,55.05777778
3_37C,airtime_evenness,-5.538670503640761
3_37C,psy_safe,4.251428571428572
3_37D,expgroup,Feedback
3_37D,repmark,36.53
3_37D,presmark,26.33333333
3_37D,teammark,54.085555553333336
3_37D,airtime_evenness,-7.963151402742907
3_37D,psy_safe,4.196190476190477
3_38A,expgroup,Reflection
3_38A,repmark,39.89
3_38A,presmark,19.7
3_38A,teammark,53.02333333333333
3_38A,airtime_evenness,-11.617150741557545
3_38A,psy_safe,4.355714285714287
3_38B,expgroup,Reflection
3_38B,repmark,43.06
3_38B,presmark,23.7
3_38B,teammark,58.86000000000001
3_38B,airtime_evenness,-11.129165789282679
3_38B,psy_safe,4.26
3_38C,expgroup,Reflection
3_38C,repmark,41.62
3_38C,presmark,18.7
3_38C,teammark,54.08666666666665
3_38C,airtime_evenness,-12.44541763210248
3_38C,psy_safe,3.6638095238095234
3_38D,expgroup,Reflection
3_38D,repmark,46.56
3_38D,presmark,18.7
3_38D,teammark,59.026666666666664
3_38D,airtime_evenness,-13.966234828165558
3_38D,psy_safe,3.8546571428571426
3_38E,expgroup,Reflection
3_38E,repmark,49.38999999999999
3_38E,presmark,24.0
3_38E,teammark,65.39
3_38E,airtime_evenness,-8.80409587403742
3_38E,psy_safe,4.091428571428571
3_38F,expgroup,Reflection
3_38F,repmark,43.44
3_38F,presmark,20.3
3_38F,teammark,56.973333333333336
3_38F,airtime_evenness,-8.615351825290613
3_38F,psy_safe,4.119047619047619
3_3A,expgroup,Feedback
3_3A,repmark,48.29
3_3A,presmark,20.25
3_3A,teammark,61.79
3_3A,airtime_evenness,-11.896529916365903
3_3A,psy_safe,3.747619047619048
3_3B,expgroup,Feedback
3_3B,repmark,50.69
3_3B,presmark,17.75
3_3B,teammark,62.52333333333333
3_3B,airtime_evenness,-10.818103019110971
3_3B,psy_safe,3.8838095238095236
3_3D,expgroup,Feedback
3_3D,repmark,55.1
3_3D,presmark,21.25
3_3D,teammark,69.26666666666667
3_3D,airtime_evenness,-8.164387501287447
3_3D,psy_safe,4.32063492063492
3_3E,expgroup,Feedback
3_3E,repmark,53.13999999999999
3_3E,presmark,22.25
3_3E,teammark,67.97333333333334
3_3E,airtime_evenness,-8.656195497806905
3_3E,psy_safe,4.603571428571429
3_3F,expgroup,Feedback
3_3F,repmark,50.16
3_3F,presmark,16.5
3_3F,teammark,61.15999999999999
3_3F,airtime_evenness,-9.267887614554816
3_3F,psy_safe,4.4
3_4A,expgroup,Control
3_4A,repmark,54.1
3_4A,presmark,19.33333333
3_4A,teammark,66.98888888666669
3_4A,airtime_evenness,-10.833870112673726
3_4A,psy_safe,4.3952380952380965
3_4B,expgroup,Control
3_4B,repmark,53.09000000000001
3_4B,presmark,19.5
3_4B,teammark,66.09000000000002
3_4B,airtime_evenness,-13.281695372142572
3_4B,psy_safe,4.322857142857143
3_4C,expgroup,Control
3_4C,repmark,49.49
3_4C,presmark,17.0
3_4C,teammark,60.82333333333333
3_4C,airtime_evenness,-9.19607352321689
3_4C,psy_safe,4.177142857142857
3_4D,expgroup,Control
3_4D,repmark,43.44
3_4D,presmark,17.83333333
3_4D,teammark,55.32888888666667
3_4D,airtime_evenness,-14.687403006729454
3_4D,psy_safe,4.142857142857143
3_4E,expgroup,Control
3_4E,repmark,46.27
3_4E,presmark,20.5
3_4E,teammark,59.93666666666667
3_4E,airtime_evenness,-8.567348867622778
3_4E,psy_safe,4.42047619047619
3_5A,expgroup,Reflection
3_5A,repmark,41.949999999999996
3_5A,presmark,15.0
3_5A,teammark,51.949999999999996
3_5A,airtime_evenness,-10.110024826729635
3_5A,psy_safe,4.036666666666666
3_5B,expgroup,Reflection
3_5B,repmark,46.9
3_5B,presmark,22.5
3_5B,teammark,61.9
3_5B,airtime_evenness,-11.916694818219629
3_5B,psy_safe,4.252380952380952
3_5C,expgroup,Reflection
3_5C,repmark,38.98
3_5C,presmark,15.5
3_5C,teammark,49.31333333333333
3_5C,airtime_evenness,-7.850089249310696
3_5C,psy_safe,4.533333333333334
3_5D,expgroup,Reflection
3_5D,repmark,43.199999999999996
3_5D,presmark,19.5
3_5D,teammark,56.199999999999996
3_5D,airtime_evenness,-8.019689192839035
3_5D,psy_safe,4.303809523809524
3_5F,expgroup,Reflection
3_5F,repmark,34.42000000000001
3_5F,presmark,13.0
3_5F,teammark,43.08666666666667
3_5F,airtime_evenness,-7.034096136207977
3_5F,psy_safe,4.2523809523809515
4_18A,expgroup,Feedback
4_18A,repmark,41.62
4_18A,presmark,18.0
4_18A,teammark,53.62
4_18A,airtime_evenness,-11.31509143468192
4_18A,psy_safe,3.719047619047619
4_18B,expgroup,Feedback
4_18B,repmark,40.51
4_18B,presmark,22.33333333
4_18B,teammark,55.39888888666666
4_18B,airtime_evenness,-12.719687433050716
4_18B,psy_safe,4.554380952380952
4_18C,expgroup,Feedback
4_18C,repmark,41.76
4_18C,presmark,18.33333333
4_18C,teammark,53.98222221999999
4_18C,airtime_evenness,-11.928964662675053
4_18C,psy_safe,4.12
4_18D,expgroup,Feedback
4_18D,repmark,54.67000000000001
4_18D,presmark,17.66666667
4_18D,teammark,66.44777778000001
4_18D,airtime_evenness,-8.860539914712719
4_18D,psy_safe,4.061904761904762
4_18E,expgroup,Feedback
4_18E,repmark,42.72
4_18E,presmark,16.33333333
4_18E,teammark,53.608888886666655
4_18E,airtime_evenness,-9.813003659928242
4_18E,psy_safe,4.286190476190477
4_21B,expgroup,Control
4_21B,repmark,47.5
4_21B,presmark,18.16666667
4_21B,teammark,59.61111111333333
4_21B,airtime_evenness,-8.3544059035771
4_21B,psy_safe,4.0
4_21C,expgroup,Control
4_21C,repmark,57.73
4_21C,presmark,15.66666667
4_21C,teammark,68.17444444666667
4_21C,airtime_evenness,-3.3760258071050977
4_21C,psy_safe,
4_21D,expgroup,Control
4_21D,repmark,54.42000000000001
4_21D,presmark,20.16666667
4_21D,teammark,67.86444444666667
4_21D,airtime_evenness,-9.754009396004381
4_21D,psy_safe,
4_21E,expgroup,Control
4_21E,repmark,56.77
4_21E,presmark,23.33333333
4_21E,teammark,72.32555555333333
4_21E,airtime_evenness,-6.805761286617113
4_21E,psy_safe,4.476190476190475
4_22A,expgroup,Reflection
4_22A,repmark,52.13
4_22A,presmark,20.0
4_22A,teammark,65.46333333333335
4_22A,airtime_evenness,-10.198825270006646
4_22A,psy_safe,4.4714285714285715
4_22B,expgroup,Reflection
4_22B,repmark,40.66
4_22B,presmark,15.5
4_22B,teammark,50.99333333333333
4_22B,airtime_evenness,-13.119616597205056
4_22B,psy_safe,3.885714285714286
4_22C,expgroup,Reflection
4_22C,repmark,56.4
4_22C,presmark,19.5
4_22C,teammark,69.39999999999999
4_22C,airtime_evenness,-5.894872144388854
4_22C,psy_safe,4.242857142857142
4_22E,expgroup,Reflection
4_22E,repmark,40.61000000000001
4_22E,presmark,20.333300000000005
4_22E,teammark,54.16553333333332
4_22E,airtime_evenness,-14.222827171782113
4_22E,psy_safe,4.446666666666667
4_22F,expgroup,Reflection
4_22F,repmark,64.89999999999999
4_22F,presmark,18.5
4_22F,teammark,77.23333333333333
4_22F,airtime_evenness,-10.485884290520211
4_22F,psy_safe,4.304761904761905
4_23A,expgroup,Feedback
4_23A,repmark,50.35
4_23A,presmark,20.66666667
4_23A,teammark,64.12777777999999
4_23A,airtime_evenness,-11.138756705726987
4_23A,psy_safe,4.142857142857143
4_23B,expgroup,Feedback
4_23B,repmark,32.26
4_23B,presmark,17.66666667
4_23B,teammark,44.03777778
4_23B,airtime_evenness,-10.46153336098038
4_23B,psy_safe,4.435714285714285
4_23C,expgroup,Feedback
4_23C,repmark,47.38
4_23C,presmark,19.33333333
4_23C,teammark,60.26888888666666
4_23C,airtime_evenness,-12.696065230220333
4_23C,psy_safe,4.26
4_23D,expgroup,Feedback
4_23D,repmark,46.03
4_23D,presmark,24.33333333
4_23D,teammark,62.25222222
4_23D,airtime_evenness,-12.417493551420327
4_23D,psy_safe,4.217142857142857
4_23E,expgroup,Feedback
4_23E,repmark,56.15999999999999
4_23E,presmark,21.33333333
4_23E,teammark,70.38222222
