sequenceId,ParameterKey,ParameterValue
2_23F,teammark,56.088888888
2_23F,airtime_evenness,-16.349769293457637
2_23F,psy_safe,3.8514285714285714
2_23G,expgroup,Feedback
2_23G,repmark,54.2
2_23G,presmark,57.777777779999994
2_23G,teammark,65.755555556
2_23G,airtime_evenness,-6.958620796397853
2_23G,psy_safe,4.542857142857143
2_24A,expgroup,Control
2_24A,repmark,0.0
2_24A,presmark,58.27586207
2_24A,teammark,11.655172414
2_24A,airtime_evenness,-16.210338785026167
2_24A,psy_safe,4.321428571428571
2_24B,expgroup,Control
2_24B,repmark,48.800000000000004
2_24B,presmark,80.0
2_24B,teammark,64.8
2_24B,airtime_evenness,-16.10958995649494
2_24B,psy_safe,4.468571428571429
2_24C,expgroup,Control
2_24C,repmark,50.6
2_24C,presmark,65.51724138
2_24C,teammark,63.703448276
2_24C,airtime_evenness,-16.24571855729817
2_24C,psy_safe,3.9285714285714284
2_24D,expgroup,Control
2_24D,repmark,55.4
2_24D,presmark,83.44827586
2_24D,teammark,72.089655172
2_24D,airtime_evenness,-8.117755059616037
2_24D,psy_safe,4.5371428571428565
2_24E,expgroup,Control
2_24E,repmark,50.0
2_24E,presmark,66.55172414
2_24E,teammark,63.310344828
2_24E,airtime_evenness,-15.573628663160536
2_24E,psy_safe,4.662857142857144
2_24G,expgroup,Control
2_24G,repmark,60.2
2_24G,presmark,61.61290323000001
2_24G,teammark,72.52258064600001
2_24G,airtime_evenness,-18.520290229705726
2_24G,psy_safe,4.405714285714287
2_25A,expgroup,Reflection
2_25A,repmark,48.2
2_25A,presmark,57.29729729999999
2_25A,teammark,59.65945946000001
2_25A,airtime_evenness,-13.017715812247562
2_25A,psy_safe,4.455714285714285
2_25B,expgroup,Reflection
2_25B,repmark,45.800000000000004
2_25B,presmark,58.88888889
2_25B,teammark,57.57777777799999
2_25B,airtime_evenness,-11.046456528625804
2_25B,psy_safe,4.314285714285714
2_25C,expgroup,Reflection
2_25C,repmark,42.2
2_25C,presmark,56.48648648999999
2_25C,teammark,53.497297298000014
2_25C,airtime_evenness,-9.932663425215543
2_25C,psy_safe,4.427142857142857
2_25D,expgroup,Reflection
2_25D,repmark,48.8
2_25D,presmark,81.89189189
2_25D,teammark,65.17837837799999
2_25D,airtime_evenness,-14.99334346898272
2_25D,psy_safe,4.565714285714286
2_25E,expgroup,Reflection
2_25E,repmark,44.0
2_25E,presmark,58.37837838
2_25E,teammark,55.67567567599999
2_25E,airtime_evenness,-6.61919449393102
2_25E,psy_safe,4.35
2_25F,expgroup,Reflection
2_25F,repmark,44.0
2_25F,presmark,64.32432432
2_25F,teammark,56.86486486399999
2_25F,airtime_evenness,-14.931810610619731
2_25F,psy_safe,4.2
2_25G,expgroup,Reflection
2_25G,repmark,48.8
2_25G,presmark,70.81081081
2_25G,teammark,62.962162162000006
2_25G,airtime_evenness,-12.067744316835526
2_25G,psy_safe,4.102857142857142
2_26A,expgroup,Feedback
2_26A,repmark,53.0
2_26A,presmark,52.57142857
2_26A,teammark,63.514285714
2_26A,airtime_evenness,-12.56808424892789
2_26A,psy_safe,4.237500000000001
2_26B,expgroup,Feedback
2_26B,repmark,57.800000000000004
2_26B,presmark,73.93939394
2_26B,teammark,72.587878788
2_26B,airtime_evenness,-14.632786051654845
2_26B,psy_safe,3.8571428571428577
2_26C,expgroup,Feedback
2_26C,repmark,53.0
2_26C,presmark,76.57142857
2_26C,teammark,68.314285714
2_26C,airtime_evenness,-12.346770255248478
2_26C,psy_safe,4.430357142857144
2_26D,expgroup,Feedback
2_26D,repmark,55.4
2_26D,presmark,75.0
2_26D,teammark,70.4
2_26D,airtime_evenness,-10.556463876528742
2_26D,psy_safe,4.185714285714285
2_26E,expgroup,Feedback
2_26E,repmark,45.8
2_26E,presmark,62.35294118
2_26E,teammark,58.270588235999995
2_26E,airtime_evenness,-9.173673088670812
2_26E,psy_safe,4.521428571428571
2_26F,expgroup,Feedback
2_26F,repmark,59.0
2_26F,presmark,74.41176471
2_26F,teammark,73.882352942
2_26F,airtime_evenness,-8.599502434516726
2_26F,psy_safe,4.271428571428572
2_26G,expgroup,Feedback
2_26G,repmark,47.6
2_26G,presmark,64.28571429
2_26G,teammark,60.457142858000005
2_26G,airtime_evenness,-16.85740583526444
2_26G,psy_safe,3.7857142857142856
2_27A,expgroup,Control
2_27A,repmark,64.4
2_27A,presmark,58.857142859999996
2_27A,teammark,76.17142857200001
2_27A,airtime_evenness,-16.18522103266744
2_27A,psy_safe,3.977619047619048
2_27B,expgroup,Control
2_27B,repmark,54.2
2_27B,presmark,70.0
2_27B,teammark,68.2
2_27B,airtime_evenness,-11.910784680168437
2_27B,psy_safe,4.857142857142857
2_27C,expgroup,Control
2_27C,repmark,55.4
2_27C,presmark,82.57142857
2_27C,teammark,71.914285714
2_27C,airtime_evenness,-18.64717377834242
2_27C,psy_safe,4.572857142857143
2_27D,expgroup,Control
2_27D,repmark,54.8
2_27D,presmark,77.71428571
2_27D,teammark,70.342857142
2_27D,airtime_evenness,-10.989295668798729
2_27D,psy_safe,4.8
2_27E,expgroup,Control
2_27E,repmark,49.4
2_27E,presmark,70.0
2_27E,teammark,63.4
2_27E,airtime_evenness,-7.922782479957795
2_27E,psy_safe,4.262857142857143
2_27F,expgroup,Control
2_27F,repmark,57.8
2_27F,presmark,74.28571429
2_27F,teammark,72.657142858
2_27F,airtime_evenness,-10.935768949122881
2_27F,psy_safe,4.33142857142857
2_27G,expgroup,Control
2_27G,repmark,51.800000000000004
2_27G,presmark,51.38888889
2_27G,teammark,62.07777777799999
2_27G,airtime_evenness,-9.820790996133162
2_27G,psy_safe,4.1085714285714285
2_3A,expgroup,Reflection
2_3A,repmark,29.0
2_3A,presmark,70.57142856999998
2_3A,teammark,43.114285714
2_3A,airtime_evenness,-11.072972647910861
2_3A,psy_safe,4.466666666666667
2_3B,expgroup,Reflection
2_3B,repmark,42.2
2_3B,presmark,53.33333333
2_3B,teammark,52.866666666
2_3B,airtime_evenness,-17.299826306724366
2_3B,psy_safe,4.3199999999999985
2_3C,expgroup,Reflection
2_3C,repmark,55.4
2_3C,presmark,49.44444444
2_3C,teammark,65.288888888
2_3C,airtime_evenness,-15.535168339742233
2_3C,psy_safe,4.191428571428571
2_3D,expgroup,Reflection
2_3D,repmark,33.8
2_3D,presmark,46.38888889
2_3D,teammark,43.077777778
2_3D,airtime_evenness,-11.086894760860094
2_3D,psy_safe,4.228571428571429
2_3E,expgroup,Reflection
2_3E,repmark,49.4
2_3E,presmark,53.33333333
2_3E,teammark,60.066666666
2_3E,airtime_evenness,-9.000340796166865
2_3E,psy_safe,3.765714285714286
2_3F,expgroup,Reflection
2_3F,repmark,31.4
2_3F,presmark,48.37837838
2_3F,teammark,41.075675676
2_3F,airtime_evenness,-13.762317557712258
2_3F,psy_safe,4.214285714285714
2_3G,expgroup,Reflection
2_3G,repmark,36.8
2_3G,presmark,57.777777779999994
2_3G,teammark,48.355555556
2_3G,airtime_evenness,-14.749814595074925
2_3G,psy_safe,4.269523809523809
2_4A,expgroup,Feedback
2_4A,repmark,71.0
2_4A,presmark,82.57142856999998
2_4A,teammark,87.514285714
2_4A,airtime_evenness,-12.30290649275234
2_4A,psy_safe,3.985714285714286
2_4C,expgroup,Feedback
2_4C,repmark,62.0
2_4C,presmark,78.61111111
2_4C,teammark,77.722222222
2_4C,airtime_evenness,-15.413718563174653
2_4C,psy_safe,3.8714285714285714
2_4D,expgroup,Feedback
2_4D,repmark,24.2
2_4D,presmark,66.38888889
2_4D,teammark,37.477777778000004
2_4D,airtime_evenness,-10.628890341897302
2_4D,psy_safe,3.8952380952380956
2_4E,expgroup,Feedback
2_4E,repmark,41.6
2_4E,presmark,70.55555556
2_4E,teammark,55.711111112000005
2_4E,airtime_evenness,-11.93515053234755
2_4E,psy_safe,4.142857142857143
2_4F,expgroup,Feedback
2_4F,repmark,36.8
2_4F,presmark,67.2972973
2_4F,teammark,50.259459459999995
2_4F,airtime_evenness,-14.305599927032967
2_4F,psy_safe,3.9471428571428575
2_4G,expgroup,Feedback
2_4G,repmark,48.2
2_4G,presmark,74.44444444
2_4G,teammark,63.088888888
2_4G,airtime_evenness,-8.703283721425944
2_4G,psy_safe,4.697142857142857
2_5A,expgroup,Control
2_5A,repmark,54.800000000000004
2_5A,presmark,73.63636364
2_5A,teammark,69.527272728
2_5A,airtime_evenness,-11.486862169186564
2_5A,psy_safe,4.776190476190476
2_5B,expgroup,Control
2_5B,repmark,48.8
2_5B,presmark,61.47058824
2_5B,teammark,61.094117647999994
2_5B,airtime_evenness,-12.173366669700638
2_5B,psy_safe,4.2128571428571435
2_5D,expgroup,Control
2_5D,repmark,54.8
2_5D,presmark,72.57142857
2_5D,teammark,69.314285714
2_5D,airtime_evenness,-12.918217019759668
2_5D,psy_safe,4.488571428571428
2_5E,expgroup,Control
2_5E,repmark,45.2
2_5E,presmark,56.57142857
2_5E,teammark,56.514285714
2_5E,airtime_evenness,-24.188415301508446
2_5E,psy_safe,4.8047619047619055
2_5F,expgroup,Control
2_5F,repmark,54.2
2_5F,presmark,68.85714286
2_5F,teammark,67.97142857200001
2_5F,airtime_evenness,-12.609684816339112
2_5F,psy_safe,4.142857142857143
2_5G,expgroup,Control
2_5G,repmark,49.4
2_5G,presmark,65.88235294
2_5G,teammark,62.57647058799999
2_5G,airtime_evenness,-13.521647788091453
2_5G,psy_safe,4.2057142857142855
2_6A,expgroup,Reflection
2_6A,repmark,39.2
2_6A,presmark,54.32432432
2_6A,teammark,50.064864864
2_6A,airtime_evenness,-17.71758383333323
2_6A,psy_safe,4.673809523809524
2_6B,expgroup,Reflection
2_6B,repmark,44.0
2_6B,presmark,72.0
2_6B,teammark,58.4
2_6B,airtime_evenness,-11.286024979901416
2_6B,psy_safe,4.050476190476191
2_6C,expgroup,Reflection
2_6C,repmark,52.4
2_6C,presmark,66.17647059
2_6C,teammark,65.63529411799999
2_6C,airtime_evenness,-10.940697511708224
2_6C,psy_safe,4.062857142857143
2_6D,expgroup,Reflection
2_6D,repmark,56.6
2_6D,presmark,73.71428571
2_6D,teammark,71.342857142
2_6D,airtime_evenness,-11.721776794564947
2_6D,psy_safe,4.531428571428571
2_6E,expgroup,Reflection
2_6E,repmark,37.4
2_6E,presmark,54.57142857
2_6E,teammark,48.314285714
2_6E,airtime_evenness,-13.720716501286661
2_6E,psy_safe,4.322857142857143
2_6F,expgroup,Reflection
2_6F,repmark,57.8
2_6F,presmark,69.14285714
2_6F,teammark,71.628571428
2_6F,airtime_evenness,-11.165520696881382
2_6F,psy_safe,4.075714285714286
2_6G,expgroup,Reflection
2_6G,repmark,48.2
2_6G,presmark,73.71428571
2_6G,teammark,62.942857142
2_6G,airtime_evenness,-6.2706539814131155
2_6G,psy_safe,4.131428571428572
3_13A,expgroup,Feedback
3_13A,repmark,63.2
3_13A,presmark,63.51351351000001
3_13A,teammark,75.902702702
3_13A,airtime_evenness,-10.100580275086674
3_13A,psy_safe,4.232380952380952
3_13B,expgroup,Feedback
3_13B,repmark,64.39999999999999
3_13B,presmark,52.5
3_13B,teammark,74.89999999999999
3_13B,airtime_evenness,-14.821351711700103
3_13B,psy_safe,3.9390476190476194
3_13D,expgroup,Feedback
3_13D,repmark,52.4
3_13D,presmark,60.54054054000001
3_13D,teammark,64.508108108
3_13D,airtime_evenness,-8.960193984424459
3_13D,psy_safe,4.207142857142857
3_13E,expgroup,Feedback
3_13E,repmark,57.2
3_13E,presmark,64.86486486
3_13E,teammark,70.172972972
3_13E,airtime_evenness,-15.820259538880602
3_13E,psy_safe,4.273214285714285
3_13F,expgroup,Feedback
3_13F,repmark,59.6
3_13F,presmark,73.78378378
3_13F,teammark,74.356756756
3_13F,airtime_evenness,-11.900368355817951
3_13F,psy_safe,4.542857142857143
3_13G,expgroup,Feedback
3_13G,repmark,69.8
3_13G,presmark,73.51351351
3_13G,teammark,84.502702702
3_13G,airtime_evenness,-12.5288938295683
3_13G,psy_safe,4.242857142857143
3_15A,expgroup,Control
3_15A,repmark,47.6
3_15A,presmark,70.83333333
3_15A,teammark,61.766666666000006
3_15A,airtime_evenness,-11.439293609459645
3_15A,psy_safe,4.468571428571429
3_15C,expgroup,Control
3_15C,repmark,51.2
3_15C,presmark,71.94444444
3_15C,teammark,65.588888888
3_15C,airtime_evenness,-11.493611001912011
3_15C,psy_safe,4.365714285714286
3_15D,expgroup,Control
3_15D,repmark,51.8
3_15D,presmark,62.7027027
3_15D,teammark,64.34054054
3_15D,airtime_evenness,-12.66260417989599
3_15D,psy_safe,4.378571428571429
3_15E,expgroup,Control
3_15E,repmark,37.4
3_15E,presmark,59.722222220000006
3_15E,teammark,49.344444444
3_15E,airtime_evenness,-13.284621186248085
3_15E,psy_safe,4.6571428571428575
3_15F,expgroup,Control
3_15F,repmark,43.4
3_15F,presmark,68.61111111
3_15F,teammark,57.12222222199999
3_15F,airtime_evenness,-14.536101912424007
3_15F,psy_safe,4.512857142857143
3_15G,expgroup,Control
3_15G,repmark,52.4
3_15G,presmark,68.33333333
3_15G,teammark,66.066666666
3_15G,airtime_evenness,-12.64830688956932
3_15G,psy_safe,4.622857142857143
3_18A,expgroup,Reflection
3_18A,repmark,46.199999999999996
3_18A,presmark,50.85714286
3_18A,teammark,56.371428572000006
3_18A,airtime_evenness,-9.39943060980315
3_18A,psy_safe,4.539047619047619
3_18B,expgroup,Reflection
3_18B,repmark,49.4
3_18B,presmark,58.05555556
3_18B,teammark,61.011111112
3_18B,airtime_evenness,-15.37513028652546
3_18B,psy_safe,4.37
3_18C,expgroup,Reflection
3_18C,repmark,48.2
3_18C,presmark,54.32432432
3_18C,teammark,59.064864864
3_18C,airtime_evenness,-10.86287404320252
3_18C,psy_safe,4.25
3_18E,expgroup,Reflection
3_18E,repmark,53.6
3_18E,presmark,73.05555556
3_18E,teammark,68.211111112
3_18E,airtime_evenness,-9.461791576173862
3_18E,psy_safe,4.497142857142857
3_18F,expgroup,Reflection
3_18F,repmark,61.4
3_18F,presmark,70.83333333
3_18F,teammark,75.566666666
3_18F,airtime_evenness,-8.923253515639008
3_18F,psy_safe,4.045714285714285
3_18G,expgroup,Reflection
3_18G,repmark,52.4
3_18G,presmark,73.88888889
3_18G,teammark,67.177777778
3_18G,airtime_evenness,-12.411565939694363
3_18G,psy_safe,4.685714285714285
3_19A,expgroup,Feedback
3_19A,repmark,55.4
3_19A,presmark,68.05555556
3_19A,teammark,69.011111112
3_19A,airtime_evenness,-11.092460511391861
3_19A,psy_safe,4.261428571428572
3_19B,expgroup,Feedback
3_19B,repmark,55.4
3_19B,presmark,58.82352941
3_19B,teammark,67.164705882
3_19B,airtime_evenness,-8.941067133212895
3_19B,psy_safe,4.120952380952382
3_19C,expgroup,Feedback
3_19C,repmark,50.6
3_19C,presmark,65.14285714
3_19C,teammark,63.628571428
3_19C,airtime_evenness,-7.274282626487717
3_19C,psy_safe,4.217142857142858
3_19D,expgroup,Feedback
3_19D,repmark,50.0
3_19D,presmark,72.77777778
3_19D,teammark,64.555555556
3_19D,airtime_evenness,-15.054622105876314
3_19D,psy_safe,4.171428571428573
3_19E,expgroup,Feedback
3_19E,repmark,42.8
3_19E,presmark,66.57142857
3_19E,teammark,56.11428571399999
3_19E,airtime_evenness,-14.886751850249135
3_19E,psy_safe,4.66
3_19F,expgroup,Feedback
3_19F,repmark,51.2
3_19F,presmark,73.14285714
3_19F,teammark,65.828571428
3_19F,airtime_evenness,-15.45496712043907
3_19F,psy_safe,4.207142857142857
3_19G,expgroup,Feedback
3_19G,repmark,50.0
3_19G,presmark,67.14285714
3_19G,teammark,63.428571428
3_19G,airtime_evenness,-10.865156109350137
3_19G,psy_safe,4.211428571428572
3_21A,expgroup,Control
3_21A,repmark,46.4
3_21A,presmark,57.714285710000006
3_21A,teammark,57.942857142
3_21A,airtime_evenness,-10.402822695251185
3_21A,psy_safe,4.219047619047619
3_21B,expgroup,Control
3_21B,repmark,64.4
3_21B,presmark,75.0
3_21B,teammark,79.4
3_21B,airtime_evenness,-11.03683163555451
3_21B,psy_safe,3.907142857142857
3_21C,expgroup,Control
3_21C,repmark,62.6
3_21C,presmark,68.85714286
3_21C,teammark,76.371428572
3_21C,airtime_evenness,-21.33904637265694
3_21C,psy_safe,4.2785714285714285
3_21D,expgroup,Control
3_21D,repmark,50.0
3_21D,presmark,76.57142857
3_21D,teammark,65.314285714
3_21D,airtime_evenness,-10.437222893404636
3_21D,psy_safe,4.512857142857143
3_21E,expgroup,Control
3_21E,repmark,59.0
3_21E,presmark,75.42857143
3_21E,teammark,74.085714286
3_21E,airtime_evenness,-10.441392132763378
3_21E,psy_safe,4.667142857142858
3_21F,expgroup,Control
3_21F,repmark,47.4
3_21F,presmark,71.71428571
3_21F,teammark,61.742857142000005
3_21F,airtime_evenness,-11.438325893606303
3_21F,psy_safe,4.4628571428571435
3_21G,expgroup,Control
3_21G,repmark,49.4
3_21G,presmark,60.57142857
3_21G,teammark,61.514285713999996
3_21G,airtime_evenness,-8.09859928408012
3_21G,psy_safe,4.275714285714287
3_22A,expgroup,Reflection
3_22A,repmark,40.4
3_22A,presmark,81.11111111000001
3_22A,teammark,56.622222222
3_22A,airtime_evenness,-11.926749999025155
3_22A,psy_safe,4.557142857142858
3_22B,expgroup,Reflection
3_22B,repmark,56.0
3_22B,presmark,53.78378378
3_22B,teammark,66.756756756
3_22B,airtime_evenness,-12.517411675790846
3_22B,psy_safe,4.274285714285715
3_22C,expgroup,Reflection
3_22C,repmark,49.4
3_22C,presmark,69.45945946
3_22C,teammark,63.291891892
3_22C,airtime_evenness,-10.251064121847854
3_22C,psy_safe,4.182857142857143
3_22D,expgroup,Reflection
3_22D,repmark,56.0
3_22D,presmark,72.43243243
3_22D,teammark,70.486486486
3_22D,airtime_evenness,-8.696763192651575
3_22D,psy_safe,4.502857142857143
3_22E,expgroup,Reflection
3_22E,repmark,56.6
3_22E,presmark,56.21621622
3_22E,teammark,67.843243244
3_22E,airtime_evenness,-8.255822954204813
3_22E,psy_safe,4.251428571428572
3_22F,expgroup,Reflection
3_22F,repmark,48.2
3_22F,presmark,58.918918919999996
3_22F,teammark,59.983783784
3_22F,airtime_evenness,-7.281697695777697
3_22F,psy_safe,4.057142857142857
3_22G,expgroup,Reflection
3_22G,repmark,50.6
3_22G,presmark,53.78378378
3_22G,teammark,61.356756756
3_22G,airtime_evenness,-5.332402794546786
3_22G,psy_safe,4.478571428571429
3_23B,expgroup,Feedback
3_23B,repmark,55.4
3_23B,presmark,67.14285714
3_23B,teammark,68.82857142800002
3_23B,airtime_evenness,-9.914006193533414
3_23B,psy_safe,4.614285714285715
3_23C,expgroup,Feedback
3_23C,repmark,64.4
3_23C,presmark,83.61111111
3_23C,teammark,81.122222222
3_23C,airtime_evenness,-7.742558571116421
3_23C,psy_safe,4.445714285714286
3_23D,expgroup,Feedback
3_23D,repmark,43.4
3_23D,presmark,68.10810811
3_23D,teammark,57.021621622
3_23D,airtime_evenness,-12.6401068539644
3_23D,psy_safe,4.145714285714286
3_23E,expgroup,Feedback
3_23E,repmark,50.6
3_23E,presmark,75.27777778
3_23E,teammark,65.655555556
3_23E,airtime_evenness,-13.572621777493667
3_23E,psy_safe,4.279999999999999
3_23F,expgroup,Feedback
3_23F,repmark,45.2
3_23F,presmark,54.44444444
3_23F,teammark,56.088888888
3_23F,airtime_evenness,-16.349769293457637
3_23F,psy_safe,3.8514285714285714
3_23G,expgroup,Feedback
3_23G,repmark,54.2
3_23G,presmark,57.777777779999994
3_23G,teammark,65.755555556
3_23G,airtime_evenness,-6.958620796397853
3_23G,psy_safe,4.542857142857143
3_24A,expgroup,Control
3_24A,repmark,0.0
3_24A,presmark,58.27586207
3_24A,teammark,11.655172414
3_24A,airtime_evenness,-16.210338785026167
3_24A,psy_safe,4.321428571428571
3_24B,expgroup,Control
3_24B,repmark,48.800000000000004
3_24B,presmark,80.0
3_24B,teammark,64.8
3_24B,airtime_evenness,-16.10958995649494
3_24B,psy_safe,4.468571428571429
3_24C,expgroup,Control
3_24C,repmark,50.6
3_24C,presmark,65.51724138
3_24C,teammark,63.703448276
3_24C,airtime_evenness,-16.24571855729817
3_24C,psy_safe,3.9285714285714284
3_24D,expgroup,Control
3_24D,repmark,55.4
3_24D,presmark,83.44827586
3_24D,teammark,72.089655172
3_24D,airtime_evenness,-8.117755059616037
3_24D,psy_safe,4.5371428571428565
3_24E,expgroup,Control
3_24E,repmark,50.0
3_24E,presmark,66.55172414
3_24E,teammark,63.310344828
3_24E,airtime_evenness,-15.573628663160536
3_24E,psy_safe,4.662857142857144
3_24G,expgroup,Control
3_24G,repmark,60.2
3_24G,presmark,61.61290323000001
3_24G,teammark,72.52258064600001
3_24G,airtime_evenness,-18.520290229705726
3_24G,psy_safe,4.405714285714287
3_25A,expgroup,Reflection
3_25A,repmark,48.2
3_25A,presmark,57.29729729999999
3_25A,teammark,59.65945946000001
3_25A,airtime_evenness,-13.017715812247562
3_25A,psy_safe,4.455714285714285
3_25B,expgroup,Reflection
3_25B,repmark,45.800000000000004
3_25B,presmark,58.88888889
3_25B,teammark,57.57777777799999
3_25B,airtime_evenness,-11.046456528625804
3_25B,psy_safe,4.314285714285714
3_25C,expgroup,Reflection
3_25C,repmark,42.2
3_25C,presmark,56.48648648999999
3_25C,teammark,53.497297298000014
3_25C,airtime_evenness,-9.932663425215543
3_25C,psy_safe,4.427142857142857
3_25D,expgroup,Reflection
3_25D,repmark,48.8
3_25D,presmark,81.89189189
3_25D,teammark,65.17837837799999
3_25D,airtime_evenness,-14.99334346898272
3_25D,psy_safe,4.565714285714286
3_25E,expgroup,Reflection
3_25E,repmark,44.0
3_25E,presmark,58.37837838
3_25E,teammark,55.67567567599999
3_25E,airtime_evenness,-6.61919449393102
3_25E,psy_safe,4.35
3_25F,expgroup,Reflection
3_25F,repmark,44.0
3_25F,presmark,64.32432432
3_25F,teammark,56.86486486399999
3_25F,airtime_evenness,-14.931810610619731
3_25F,psy_safe,4.2
3_25G,expgroup,Reflection
3_25G,repmark,48.8
3_25G,presmark,70.81081081
3_25G,teammark,62.962162162000006
3_25G,airtime_evenness,-12.067744316835526
3_25G,psy_safe,4.102857142857142
3_26A,expgroup,Feedback
3_26A,repmark,53.0
3_26A,presmark,52.57142857
3_26A,teammark,63.514285714
3_26A,airtime_evenness,-12.56808424892789
3_26A,psy_safe,4.237500000000001
3_26B,expgroup,Feedback
3_26B,repmark,57.800000000000004
3_26B,presmark,73.93939394
3_26B,teammark,72.587878788
3_26B,airtime_evenness,-14.632786051654845
3_26B,psy_safe,3.8571428571428577
3_26C,expgroup,Feedback
3_26C,repmark,53.0
3_26C,presmark,76.57142857
3_26C,teammark,68.314285714
3_26C,airtime_evenness,-12.346770255248478
3_26C,psy_safe,4.430357142857144
3_26D,expgroup,Feedback
3_26D,repmark,55.4
3_26D,presmark,75.0
3_26D,teammark,70.4
3_26D,airtime_evenness,-10.556463876528742
3_26D,psy_safe,4.185714285714285
3_26E,expgroup,Feedback
3_26E,repmark,45.8
3_26E,presmark,62.35294118
3_26E,teammark,58.270588235999995
3_26E,airtime_evenness,-9.173673088670812
3_26E,psy_safe,4.521428571428571
3_26F,expgroup,Feedback
3_26F,repmark,59.0
3_26F,presmark,74.41176471
3_26F,teammark,73.882352942
3_26F,airtime_evenness,-8.599502434516726
3_26F,psy_safe,4.271428571428572
3_26G,expgroup,Feedback
3_26G,repmark,47.6
3_26G,presmark,64.28571429
3_26G,teammark,60.457142858000005
3_26G,airtime_evenness,-16.85740583526444
3_26G,psy_safe,3.7857142857142856
3_27A,expgroup,Control
3_27A,repmark,64.4
3_27A,presmark,58.857142859999996
3_27A,teammark,76.17142857200001
3_27A,airtime_evenness,-16.18522103266744
3_27A,psy_safe,3.977619047619048
3_27B,expgroup,Control
3_27B,repmark,54.2
3_27B,presmark,70.0
3_27B,teammark,68.2
3_27B,airtime_evenness,-11.910784680168437
3_27B,psy_safe,4.857142857142857
3_27C,expgroup,Control
3_27C,repmark,55.4
3_27C,presmark,82.57142857
3_27C,teammark,71.914285714
3_27C,airtime_evenness,-18.64717377834242
3_27C,psy_safe,4.572857142857143
3_27D,expgroup,Control
3_27D,repmark,54.8
3_27D,presmark,77.71428571
3_27D,teammark,70.342857142
3_27D,airtime_evenness,-10.989295668798729
3_27D,psy_safe,4.8
3_27E,expgroup,Control
3_27E,repmark,49.4
3_27E,presmark,70.0
3_27E,teammark,63.4
3_27E,airtime_evenness,-7.922782479957795
3_27E,psy_safe,4.262857142857143
3_27F,expgroup,Control
3_27F,repmark,57.8
3_27F,presmark,74.28571429
3_27F,teammark,72.657142858
3_27F,airtime_evenness,-10.935768949122881
3_27F,psy_safe,4.33142857142857
3_27G,expgroup,Control
3_27G,repmark,51.800000000000004
3_27G,presmark,51.38888889
3_27G,teammark,62.07777777799999
3_27G,airtime_evenness,-9.820790996133162
3_27G,psy_safe,4.1085714285714285
3_3A,expgroup,Reflection
3_3A,repmark,29.0
3_3A,presmark,70.57142856999998
3_3A,teammark,43.114285714
3_3A,airtime_evenness,-11.072972647910861
3_3A,psy_safe,4.466666666666667
3_3B,expgroup,Reflection
3_3B,repmark,42.2
3_3B,presmark,53.33333333
3_3B,teammark,52.866666666
3_3B,airtime_evenness,-17.299826306724366
3_3B,psy_safe,4.3199999999999985
3_3C,expgroup,Reflection
3_3C,repmark,55.4
3_3C,presmark,49.44444444
3_3C,teammark,65.288888888
3_3C,airtime_evenness,-15.535168339742233
3_3C,psy_safe,4.191428571428571
3_3D,expgroup,Reflection
3_3D,repmark,33.8
3_3D,presmark,46.38888889
3_3D,teammark,43.077777778
3_3D,airtime_evenness,-11.086894760860094
3_3D,psy_safe,4.228571428571429
3_3E,expgroup,Reflection
3_3E,repmark,49.4
3_3E,presmark,53.33333333
3_3E,teammark,60.066666666
3_3E,airtime_evenness,-9.000340796166865
3_3E,psy_safe,3.765714285714286
3_3F,expgroup,Reflection
3_3F,repmark,31.4
3_3F,presmark,48.37837838
3_3F,teammark,41.075675676
3_3F,airtime_evenness,-13.762317557712258
3_3F,psy_safe,4.214285714285714
3_3G,expgroup,Reflection
3_3G,repmark,36.8
3_3G,presmark,57.777777779999994
3_3G,teammark,48.355555556
3_3G,airtime_evenness,-14.749814595074925
3_3G,psy_safe,4.269523809523809
3_4A,expgroup,Feedback
3_4A,repmark,71.0
3_4A,presmark,82.57142856999998
3_4A,teammark,87.514285714
3_4A,airtime_evenness,-12.30290649275234
3_4A,psy_safe,3.985714285714286
3_4C,expgroup,Feedback
3_4C,repmark,62.0
3_4C,presmark,78.61111111
3_4C,teammark,77.722222222
3_4C,airtime_evenness,-15.413718563174653
3_4C,psy_safe,3.8714285714285714
3_4D,expgroup,Feedback
3_4D,repmark,24.2
3_4D,presmark,66.38888889
3_4D,teammark,37.477777778000004
3_4D,airtime_evenness,-10.628890341897302
3_4D,psy_safe,3.8952380952380956
3_4E,expgroup,Feedback
3_4E,repmark,41.6
3_4E,presmark,70.55555556
3_4E,teammark,55.711111112000005
3_4E,airtime_evenness,-11.93515053234755
3_4E,psy_safe,4.142857142857143
3_4F,expgroup,Feedback
3_4F,repmark,36.8
3_4F,presmark,67.2972973
3_4F,teammark,50.259459459999995
3_4F,airtime_evenness,-14.305599927032967
3_4F,psy_safe,3.9471428571428575
3_4G,expgroup,Feedback
3_4G,repmark,48.2
3_4G,presmark,74.44444444
3_4G,teammark,63.088888888
3_4G,airtime_evenness,-8.703283721425944
3_4G,psy_safe,4.697142857142857
3_5A,expgroup,Control
3_5A,repmark,54.800000000000004
3_5A,presmark,73.63636364
3_5A,teammark,69.527272728
3_5A,airtime_evenness,-11.486862169186564
3_5A,psy_safe,4.776190476190476
3_5B,expgroup,Control
3_5B,repmark,48.8
